location,size,total_sqft,bath,price
other,3,1200.0,2.0,70.0
other,3,1350.0,3.0,77.0
other,4,4046.0,4.0,445.0
other,3,1180.0,2.0,78.34
other,2,1355.0,2.0,115.0
other,1,600.0,1.0,50.0
other,3,1875.0,3.0,165.0
other,2,600.0,2.0,55.0
other,3,1750.0,3.0,120.0
other,3,1092.0,2.0,98.5
other,3,1855.0,3.0,225.0
other,1,425.0,1.0,20.03
other,1,600.0,1.0,60.0
other,2,1468.0,2.0,140.0
other,4,4300.0,5.0,550.0
other,2,775.0,2.0,55.0
other,1,445.0,1.0,28.0
other,3,1352.0,3.0,135.0
other,4,1200.0,3.0,95.0
other,3,1976.0,3.0,184.0
other,4,5500.0,4.0,600.0
other,3,1200.0,3.0,95.0
other,2,1180.0,2.0,69.0
other,1,686.0,1.0,17.0
other,4,1500.0,4.0,180.0
other,2,1282.0,2.0,87.0
other,3,1500.0,2.0,95.0
other,2,1300.0,1.0,115.0
other,1,530.0,1.0,20.0
other,2,1350.0,2.0,80.0
other,8,2400.0,6.0,125.0
other,2,1141.0,2.0,62.0
other,1,950.0,1.0,40.0
other,3,1480.0,3.0,90.0
other,3,1600.0,3.0,90.0
other,4,1200.0,4.0,135.0
other,3,1500.0,3.0,115.0
other,3,1824.0,3.0,125.0
other,1,750.0,1.0,56.25
other,4,6000.0,5.0,400.0
other,3,2400.0,3.0,170.0
other,3,1500.0,2.0,98.0
other,3,3095.0,3.0,350.0
other,1,1200.0,1.0,28.0
other,3,1500.0,3.0,100.0
other,5,1560.0,5.0,145.0
other,3,1560.0,3.0,188.0
other,1,485.0,1.0,15.0
other,3,1200.0,3.0,130.0
other,2,1050.0,2.0,67.0
other,3,1596.0,3.0,105.0
other,3,1200.0,3.0,85.0
other,2,1132.0,2.0,67.0
other,3,1515.0,3.0,88.0
other,2,1380.0,2.0,80.0
other,4,4346.0,5.0,500.0
other,1,510.0,1.0,25.25
other,3,2200.0,3.0,187.0
other,3,3329.0,3.0,330.0
other,4,3600.0,4.0,300.0
other,4,3500.0,3.0,450.0
other,2,1093.0,2.0,65.0
other,3,1535.0,3.0,95.0
other,2,1100.0,2.0,62.7
other,3,2197.0,4.0,280.0
other,2,1100.0,2.0,60.0
other,4,1600.0,3.0,172.0
other,3,1450.0,2.0,85.0
other,4,2000.0,3.0,166.0
other,3,1756.0,3.0,100.0
other,3,1532.0,3.0,92.0
other,3,1650.0,3.0,110.0
other,2,1200.0,2.0,66.0
other,3,1525.0,2.0,122.0
other,4,2400.0,3.0,200.0
other,2,1000.0,2.0,130.0
other,2,3040.0,1.0,180.0
other,3,1390.0,3.0,120.0
other,2,1135.0,2.0,68.0
other,2,900.0,2.0,55.0
other,3,2500.0,3.0,250.0
other,3,1168.0,3.0,70.0
other,4,2100.0,4.0,155.0
other,3,1515.0,3.0,93.93
other,6,2700.0,4.0,214.0
other,3,2000.0,3.0,210.0
other,5,2400.0,4.0,300.0
other,3,1760.0,3.0,176.0
other,1,595.0,1.0,42.0
other,2,1170.0,2.0,86.0
other,4,2200.0,4.0,235.0
other,3,1650.0,3.0,175.0
other,3,1670.0,3.0,91.86
other,3,1250.0,2.0,80.0
other,3,1650.0,4.0,160.0
other,2,800.0,2.0,50.0
other,2,1225.0,2.0,150.0
other,4,3675.0,4.0,367.0
other,2,1200.0,2.0,150.0
other,2,1350.0,2.0,80.0
other,3,1614.0,3.0,110.0
other,2,1188.0,2.0,73.0
other,3,1480.0,3.0,90.0
other,2,680.0,2.0,42.0
other,2,955.0,2.0,53.55
other,3,2479.13,3.0,215.0
other,2,1100.0,2.0,106.0
other,3,1925.0,3.0,120.0
other,1,650.0,1.0,26.0
other,3,2000.0,3.0,207.0
other,2,1050.0,2.0,110.0
other,3,2204.0,2.0,305.0
other,3,1685.0,2.0,110.0
other,3,1550.0,3.0,110.0
other,1,500.0,1.0,20.0
other,3,3155.0,4.0,370.0
other,3,1765.0,3.0,105.0
other,2,1265.0,2.0,70.0
other,2,1012.0,2.0,59.0
other,3,2045.0,4.0,154.0
other,6,2400.0,4.0,280.0
other,1,581.91,2.0,25.0
other,3,1158.0,2.0,85.0
other,2,925.0,2.0,51.0
other,2,1415.0,2.0,110.0
other,4,4750.0,5.0,600.0
other,3,1840.0,3.0,155.0
other,2,1350.0,2.0,185.0
other,2,824.0,2.0,60.0
other,3,1340.0,2.0,100.0
other,3,1620.0,2.0,110.0
other,3,1533.0,3.0,115.0
other,3,1560.0,3.0,85.0
other,1,750.0,1.0,25.0
other,3,1375.0,2.0,85.0
other,3,1500.0,3.0,88.0
other,2,1140.0,2.0,76.0
other,2,1198.0,2.0,84.0
other,4,4000.0,4.0,520.0
other,2,1370.0,2.0,75.0
other,2,1000.0,1.0,55.0
other,2,1200.0,2.0,125.0
other,1,1050.0,1.0,70.0
other,3,1200.0,2.0,80.0
other,1,400.0,1.0,14.0
other,5,1575.0,4.0,150.0
other,4,4800.0,5.0,629.0
other,2,1200.0,2.0,70.0
other,2,1100.0,2.0,60.0
other,2,1300.0,2.0,79.0
other,4,3500.0,4.0,350.0
other,3,1000.0,2.0,110.0
other,1,800.0,1.0,100.0
other,3,2400.0,3.0,260.0
other,3,1533.0,3.0,85.0
other,2,1452.55,2.0,110.0
other,3,2357.0,3.0,151.0
other,2,1170.0,2.0,105.0
other,3,1411.0,3.0,91.72
other,3,3095.0,3.0,375.0
other,3,1100.0,3.0,78.0
other,4,3600.0,4.0,365.0
other,3,1945.0,3.0,120.0
other,3,1650.0,3.0,165.0
other,1,351.0,1.0,16.0
other,3,1550.0,2.0,150.0
other,3,1150.0,2.0,75.0
other,3,1200.0,3.0,74.0
other,3,1229.0,3.0,86.03
other,2,1030.0,2.0,61.0
other,1,600.0,1.0,32.0
other,2,1165.0,2.0,135.0
other,4,3000.0,4.0,240.0
other,2,1315.0,2.0,90.0
other,2,1210.0,2.0,72.0
other,4,30000.0,4.0,2100.0
other,2,1170.0,2.0,68.0
other,2,1600.0,2.0,110.0
other,3,1370.0,2.0,75.0
other,3,1980.0,3.0,224.0
other,3,1700.0,3.0,97.0
other,3,1900.0,3.0,160.0
other,2,1100.0,2.0,75.0
other,3,1929.0,3.0,115.0
other,4,3161.0,4.0,214.0
other,3,3515.0,3.0,420.0
other,2,1100.0,2.0,70.0
other,1,440.0,1.0,28.0
other,1,700.0,1.0,41.0
other,3,3000.0,3.0,250.0
other,2,1100.0,2.0,61.0
other,1,1260.0,1.0,41.0
other,1,1500.0,1.0,37.5
other,1,600.0,1.0,17.0
other,2,1165.0,2.0,75.0
other,3,1272.0,4.0,75.0
other,5,1600.0,5.0,140.0
other,3,1000.0,2.0,65.0
other,3,2400.0,4.0,325.0
other,2,1463.0,1.0,142.0
other,3,2401.0,3.0,185.0
other,3,1875.0,2.0,235.0
other,1,890.0,1.0,75.0
other,3,2400.0,3.0,290.0
other,3,1690.0,3.0,100.0
other,2,1350.0,2.0,90.0
other,3,1460.0,3.0,88.0
other,3,1685.0,3.0,95.0
other,1,800.0,1.0,52.0
other,4,4000.0,5.0,280.0
other,2,792.0,2.0,70.0
other,5,2400.0,5.0,235.0
other,1,461.82,1.0,31.7
other,3,1500.0,2.0,85.0
other,2,1260.0,2.0,75.0
other,3,2820.0,3.0,285.0
other,3,1950.0,3.0,130.0
other,3,1350.0,2.0,140.0
other,4,4051.0,4.0,345.0
other,3,2100.0,3.0,170.0
other,3,1991.0,3.0,160.0
other,3,1200.0,3.0,66.0
other,4,3000.0,4.0,342.0
other,6,2400.0,6.0,245.0
other,2,1375.0,2.0,105.0
other,3,1693.0,3.0,108.0
other,3,1150.0,2.0,77.5
other,2,1058.0,2.0,60.0
other,1,900.0,1.0,30.0
other,3,1672.0,3.0,150.0
other,3,1250.0,3.0,139.0
other,2,1468.0,3.0,130.0
other,3,1480.0,2.0,145.0
other,3,2280.0,3.0,285.0
other,3,2000.0,3.0,200.0
other,3,1080.0,2.0,75.0
other,3,2400.0,2.0,150.0
other,2,1125.0,2.0,75.0
other,3,1596.0,3.0,95.0
other,3,1639.0,3.0,123.0
other,3,1740.0,3.0,199.0
other,3,1372.0,2.0,90.0
other,5,6200.0,5.0,720.0
other,2,925.0,2.0,63.0
other,4,1200.0,3.0,95.0
other,2,1200.0,2.0,79.0
other,3,2500.0,3.0,270.0
other,4,1584.0,3.0,145.0
other,3,1570.0,3.0,115.0
other,3,3000.0,3.0,400.0
other,3,1750.0,3.0,180.0
other,2,1500.0,1.0,160.0
other,6,2100.0,6.0,275.0
other,1,705.0,1.0,36.5
other,3,1340.0,3.0,77.0
other,1,1260.0,1.0,41.0
other,2,1200.0,2.0,125.0
other,4,1270.0,2.0,175.0
other,3,1200.0,3.0,130.0
other,4,3100.0,5.0,385.0
other,4,1200.0,4.0,150.0
other,3,3259.0,3.0,270.0
other,1,596.0,1.0,42.0
other,16,10000.0,16.0,550.0
other,4,1200.0,4.0,110.0
other,3,1910.0,3.0,190.0
other,3,1750.0,3.0,149.0
other,2,985.0,2.0,63.0
other,2,1300.0,2.0,129.0
other,3,1490.0,2.0,88.0
other,1,650.0,1.0,30.0
other,3,1500.0,2.0,89.99
other,4,1350.0,4.0,145.0
other,1,910.0,1.0,42.0
other,1,532.0,1.0,22.49
other,3,1060.0,3.0,62.0
other,2,1550.0,2.0,160.0
other,2,1000.0,2.0,80.0
other,3,1500.0,2.0,97.0
other,3,1865.0,4.0,140.0
other,4,3500.0,4.0,245.0
other,3,1320.0,2.0,73.0
other,6,2150.0,6.0,205.0
other,2,675.0,3.0,52.0
other,3,1801.0,3.0,139.0
other,4,2990.0,4.0,324.0
other,2,2400.0,2.0,160.0
other,2,1150.0,2.0,75.0
other,3,1200.0,3.0,165.0
other,3,1390.0,2.0,80.0
other,3,1550.0,2.0,90.0
other,4,1500.0,4.0,110.0
other,3,1839.0,3.0,165.0
other,2,900.0,2.0,70.0
other,3,1500.0,3.0,149.0
other,1,750.0,2.0,50.0
other,2,600.0,3.0,75.0
other,3,1605.0,2.0,85.0
other,1,1500.0,1.0,19.5
other,2,1200.0,2.0,70.0
other,2,1200.0,2.0,160.0
other,3,1904.0,3.0,155.0
other,3,2770.0,4.0,315.0
other,1,813.0,1.0,39.0
other,3,1630.0,2.0,97.78
other,4,2425.0,4.0,173.0
other,2,1280.0,2.0,75.0
other,1,735.0,1.0,75.0
other,1,500.0,1.0,24.0
other,3,1200.0,4.0,145.0
other,2,1200.0,2.0,100.0
other,3,1200.0,3.0,160.0
other,3,1265.0,2.0,82.0
other,3,1850.0,3.0,98.0
other,4,2360.0,4.0,150.0
other,2,1030.0,2.0,77.25
other,3,2000.0,3.0,160.0
other,3,1575.0,3.0,93.0
other,3,1300.0,2.0,70.0
other,2,1380.0,2.0,75.0
other,3,3100.0,3.0,250.0
other,2,1190.0,2.0,100.0
other,3,1827.0,3.0,100.0
other,3,1500.0,3.0,95.0
other,3,1645.0,3.0,95.0
other,4,1200.0,4.0,140.0
other,2,1097.0,2.0,65.0
other,4,1600.0,3.0,165.0
other,2,900.0,2.0,110.0
other,2,1200.0,2.0,125.0
other,2,1355.0,2.0,75.0
other,4,7500.0,4.0,900.0
other,4,4104.0,4.0,360.0
other,2,2080.0,2.0,150.0
other,2,1505.0,2.0,90.0
other,3,1200.0,3.0,95.75
other,3,1810.0,4.0,148.0
other,3,1530.0,2.0,97.0
other,3,1500.0,2.0,130.0
other,2,1400.0,2.0,80.0
other,3,1533.0,3.0,150.0
other,2,745.0,2.0,50.0
other,2,1355.0,2.0,95.0
other,1,833.0,1.0,49.0
other,4,3000.0,5.0,270.0
other,2,1220.0,2.0,68.0
other,4,3811.0,3.0,475.0
other,3,1545.0,3.0,85.0
other,2,1350.0,2.0,110.0
other,3,1200.0,2.0,68.0
other,5,2000.0,4.0,180.0
other,4,1280.0,4.0,115.0
other,3,1200.0,3.0,85.0
other,3,1655.0,3.0,155.0
other,2,1150.0,2.0,74.0
other,3,1200.0,2.0,108.0
other,2,1200.0,2.0,75.0
other,2,1500.0,2.0,203.0
other,9,4500.0,9.0,500.0
other,3,1550.0,3.0,160.0
other,3,1758.0,3.0,95.0
other,4,3179.0,5.0,351.0
other,2,1200.0,3.0,85.0
other,3,1800.0,3.0,140.0
other,4,3900.0,4.0,333.0
other,3,2400.0,4.0,200.0
other,3,1645.0,3.0,87.5
other,3,2600.0,3.0,140.0
other,2,950.0,2.0,60.0
other,3,1900.0,3.0,205.0
other,3,1402.0,2.0,85.0
other,3,2100.0,3.0,240.0
other,3,1200.0,3.0,140.0
other,2,814.0,2.0,55.0
other,1,435.0,1.0,19.5
other,3,1590.0,3.0,120.0
other,3,1450.0,2.0,89.6
other,2,1340.0,2.0,77.0
other,3,1665.0,3.0,105.0
other,4,2300.0,4.0,200.0
other,2,1210.0,2.0,76.0
other,2,1065.0,2.0,58.0
other,3,1636.0,3.0,97.0
other,4,3600.0,4.0,450.0
other,3,1200.0,3.0,72.0
other,2,1000.0,1.0,75.0
other,1,905.0,1.0,52.0
other,2,1170.0,2.0,86.0
other,4,4830.0,5.0,390.0
other,2,850.0,2.0,75.0
other,3,2065.0,3.0,130.0
other,2,1150.0,2.0,125.0
other,3,2550.0,4.0,290.0
other,1,615.0,1.0,24.0
other,4,3080.0,2.0,285.0
other,1,450.0,1.0,25.0
other,2,1100.0,2.0,85.0
other,2,1036.0,2.0,110.0
other,4,1376.0,4.0,156.0
other,2,1080.0,2.0,62.0
other,3,1475.0,2.0,200.0
other,3,1200.0,3.0,96.25
other,1,412.5,1.0,19.8
other,4,2631.0,3.0,200.0
other,2,830.0,2.0,60.0
other,2,1500.0,2.0,88.0
other,2,856.0,2.0,48.0
other,2,1143.0,2.0,62.0
other,2,1117.0,2.0,110.0
other,1,600.0,1.0,43.0
other,3,1200.0,3.0,70.0
other,4,2675.0,4.0,290.0
other,3,1477.0,2.0,80.0
other,4,3500.0,5.0,450.0
other,3,1793.0,3.0,98.0
other,2,1020.0,2.0,62.0
other,4,3300.0,5.0,318.0
other,3,1200.0,3.0,165.0
other,3,1718.0,3.0,223.0
other,3,1200.0,2.0,75.0
other,2,985.0,2.0,55.0
other,2,1030.0,2.0,80.0
other,2,1150.0,2.0,69.0
other,3,1500.0,2.0,90.0
other,2,900.0,2.0,55.0
other,4,1750.0,2.0,225.0
other,2,1100.0,2.0,78.0
other,2,1180.0,2.0,74.0
other,3,1540.0,3.0,85.0
other,3,1800.0,3.0,230.0
other,3,2000.0,3.0,120.0
other,3,2000.0,3.0,145.0
other,1,500.0,1.0,15.0
other,4,3160.0,4.0,206.0
other,2,922.0,2.0,70.0
other,2,850.0,2.0,72.0
other,2,1200.0,1.0,65.0
other,2,1233.0,2.0,100.0
other,3,1936.0,3.0,110.0
other,3,1652.5,3.0,90.0
other,3,1500.0,3.0,138.0
other,2,700.0,2.0,43.0
other,3,1750.0,3.0,170.0
other,3,1365.0,3.0,99.0
other,2,708.0,1.0,55.0
other,3,1680.0,3.0,135.0
other,2,990.0,2.0,58.0
other,2,1240.0,2.0,100.0
other,3,1810.0,3.0,118.0
other,3,2005.0,3.0,240.0
other,2,1000.0,2.0,97.0
other,3,1430.0,3.0,78.65
other,1,1200.0,2.0,45.0
other,1,840.0,1.0,75.0
other,3,1760.0,2.0,116.0
other,4,3317.5,5.0,268.5
other,2,600.0,1.0,52.0
other,3,1670.0,3.0,160.0
other,3,1200.0,2.0,75.6
other,5,2400.0,5.0,285.0
other,4,2100.0,4.0,150.0
other,4,1550.0,4.0,120.0
other,2,905.0,2.0,50.0
other,3,1495.0,3.0,200.0
other,1,550.0,1.0,23.0
other,3,1080.0,2.0,75.0
other,3,1537.0,3.0,110.0
other,3,1750.0,3.0,150.0
other,7,2800.0,7.0,250.0
other,2,1191.0,2.0,90.0
other,4,2849.0,5.0,250.0
other,2,827.0,2.0,45.0
other,2,1205.0,2.0,70.0
other,3,2200.0,4.0,160.0
other,3,1900.0,3.0,155.0
other,2,1200.0,1.0,95.0
other,2,1100.0,2.0,61.0
other,2,1100.0,2.0,110.0
other,3,1942.0,3.0,155.0
other,3,1200.0,4.0,80.0
other,3,1515.0,3.0,90.0
other,4,1200.0,4.0,95.0
other,1,1200.0,1.0,69.0
other,3,1717.0,3.0,99.0
other,1,1200.0,1.0,48.0
other,3,1430.0,2.0,78.65
other,2,1190.0,2.0,70.0
other,4,2690.0,4.0,185.0
other,3,1594.0,3.0,99.0
other,2,1250.0,2.0,68.0
other,2,1290.0,1.0,77.5
other,2,1464.0,2.0,145.0
other,2,1200.0,2.0,75.0
other,3,1485.0,2.0,156.0
other,3,2070.0,3.0,135.0
other,2,800.0,2.0,55.0
other,3,1480.0,2.0,125.0
other,2,1500.0,2.0,130.0
other,3,2010.0,3.0,125.0
other,3,1504.0,2.0,100.0
other,3,1602.0,2.0,165.0
other,4,1200.0,4.0,130.0
other,3,1800.0,3.0,220.0
other,3,1862.0,3.0,120.0
other,3,2700.0,3.0,200.0
other,3,1677.0,3.0,98.0
other,3,1490.0,2.0,115.0
other,3,1740.0,3.0,120.0
other,2,1020.0,2.0,60.0
other,1,550.0,1.0,16.0
other,3,3664.0,3.0,325.0
other,2,690.0,2.0,42.0
other,3,1520.0,3.0,111.0
other,4,1200.0,4.0,86.0
other,2,1250.0,2.0,90.0
other,3,1900.0,2.0,190.0
other,3,1602.0,2.0,170.0
other,2,1230.0,2.0,70.0
other,3,1600.0,3.0,95.0
other,1,450.0,1.0,60.0
other,1,600.0,2.0,23.0
other,2,1200.0,2.0,85.0
other,3,2000.0,4.0,130.0
other,4,1350.0,4.0,140.0
other,2,1175.0,2.0,79.0
other,2,1112.0,2.0,68.0
other,2,1158.0,2.0,75.0
other,2,1200.0,2.0,90.0
other,2,1266.67,2.0,69.0
other,2,2000.0,2.0,160.0
other,4,2679.0,5.0,280.0
other,2,1230.0,2.0,75.0
other,8,3150.0,5.0,145.0
other,2,2400.0,2.0,135.0
other,2,880.0,2.0,48.0
other,2,1022.0,2.0,57.0
other,2,1200.0,2.0,76.0
other,3,1605.0,3.0,100.0
other,3,1542.0,3.0,98.0
other,2,1333.0,2.0,77.27
other,3,1100.0,3.0,110.0
other,2,1050.0,2.0,70.0
other,4,1200.0,4.0,165.0
other,3,1100.0,2.0,145.0
other,3,1200.0,3.0,99.0
other,2,1000.0,2.0,60.0
other,3,5720.0,3.0,350.0
other,2,1012.0,2.0,59.0
other,4,1200.0,4.0,140.0
other,2,600.0,2.0,39.0
other,3,1700.0,3.0,111.0
other,3,1780.0,3.0,110.0
other,3,1080.0,3.0,149.0
other,3,900.0,2.0,65.0
other,4,1200.0,3.0,160.0
other,3,1540.0,3.0,85.0
other,3,2456.0,3.0,220.0
other,2,1530.0,2.0,185.0
other,3,1717.0,3.0,120.0
other,2,1475.0,2.0,171.0
other,1,650.0,1.0,16.0
other,3,1504.0,2.0,102.0
other,4,1800.0,4.0,145.0
other,4,3000.0,4.0,240.0
other,3,1625.0,3.0,92.0
other,4,2400.0,4.0,250.0
other,3,1490.0,2.0,92.0
other,2,1044.0,2.0,60.0
other,3,1567.2,2.0,190.0
other,2,1293.0,2.0,75.0
other,2,860.0,2.0,65.5
other,3,1374.0,2.0,88.0
other,4,2000.0,2.0,160.0
other,1,834.0,1.0,62.0
other,1,600.0,1.0,52.0
other,4,2000.0,4.0,135.0
other,3,2750.0,3.0,260.0
other,2,1280.0,2.0,90.0
other,3,2075.0,3.0,175.0
other,3,2274.24,4.0,160.0
other,2,900.0,3.0,105.0
other,3,1350.0,3.0,75.0
other,1,470.0,2.0,10.0
other,3,1313.0,4.0,150.0
other,3,2515.0,4.0,155.0
other,3,2665.0,3.0,350.0
other,4,3500.0,5.0,450.0
other,6,2400.0,5.0,300.0
other,2,1235.0,2.0,140.0
other,3,3200.0,3.0,260.0
other,3,1450.0,3.0,90.0
other,1,670.0,1.0,50.0
other,3,1893.0,3.0,115.0
other,3,1200.0,2.0,100.0
other,2,1205.0,2.0,70.0
other,3,1500.0,3.0,90.0
other,1,375.0,1.0,26.0
other,2,800.0,3.0,59.5
other,2,1400.0,2.0,85.0
other,3,1800.0,2.0,100.0
other,2,925.0,2.0,70.0
other,4,3500.0,2.0,350.0
other,3,2100.0,4.0,255.0
other,1,400.0,1.0,35.0
other,4,2400.0,5.0,180.0
other,1,6000.0,1.0,276.0
other,1,825.0,2.0,40.0
other,4,5000.0,5.0,600.0
other,4,4800.0,5.0,420.0
other,3,3400.0,3.0,400.0
other,1,600.0,1.0,33.0
other,3,2600.0,3.0,147.0
other,1,800.0,1.0,72.0
other,3,1225.0,2.0,82.0
other,1,655.0,1.0,27.0
other,2,1196.0,2.0,96.0
other,2,927.0,2.0,50.0
other,1,600.0,1.0,18.0
other,4,2800.0,4.0,200.0
other,2,800.0,2.0,85.0
other,2,985.0,2.0,57.0
other,11,6000.0,12.0,150.0
other,2,600.0,2.0,80.0
other,3,1503.0,2.0,93.0
other,3,1768.0,3.0,95.0
other,4,3060.0,4.0,350.0
other,1,800.0,1.0,32.0
other,1,600.0,1.0,35.0
other,2,1010.0,2.0,55.0
other,4,3978.0,4.0,428.0
other,3,2008.0,3.0,170.0
other,3,2095.0,3.0,142.0
other,3,1600.0,2.0,88.0
other,4,1350.0,4.0,160.0
other,1,500.0,1.0,20.0
other,3,1280.0,2.0,100.0
other,3,1650.0,3.0,110.0
other,2,1044.0,2.0,85.0
other,2,840.0,1.0,99.0
other,4,3870.0,4.0,411.0
other,3,1835.0,3.0,175.0
other,1,425.0,1.0,15.0
other,4,2380.0,4.0,242.0
other,2,900.0,1.0,70.0
other,2,1517.0,2.0,125.0
other,4,3602.0,4.0,280.0
other,3,2159.0,3.0,120.0
other,3,1200.0,3.0,72.0
other,6,1850.0,3.0,175.0
other,1,510.0,1.0,34.0
other,2,1166.0,2.0,65.0
other,3,2700.0,2.0,260.0
other,3,1350.0,2.0,175.0
other,2,940.0,2.0,56.0
other,3,1645.0,3.0,95.0
other,2,1000.0,2.0,63.0
other,3,1998.0,3.0,117.0
other,1,527.0,1.0,35.0
other,3,1804.0,3.0,150.0
other,3,1350.0,3.0,81.0
other,4,3000.0,3.0,300.0
other,4,1200.0,4.0,110.0
other,2,1217.0,2.0,164.0
other,1,600.0,1.0,45.0
other,1,672.0,1.0,27.0
other,3,1280.0,3.0,87.0
other,3,1567.0,3.0,100.0
other,3,2350.0,3.0,210.0
other,1,560.0,1.0,19.0
other,1,520.0,2.0,29.0
other,3,1950.0,3.0,230.0
other,1,600.0,1.0,58.0
other,1,1000.0,1.0,19.0
other,1,375.0,1.0,40.0
other,2,1130.0,2.0,74.0
other,2,1407.0,2.0,83.87
other,4,1350.0,4.0,160.0
other,4,2375.0,3.0,260.0
other,2,1200.0,2.0,67.0
other,3,1872.0,3.0,152.0
other,3,1400.0,3.0,90.0
other,1,812.0,1.0,26.0
other,1,600.0,2.0,35.0
other,3,1800.0,4.0,115.0
other,3,1499.0,3.0,89.0
other,2,1050.0,2.0,65.0
other,2,905.0,2.0,50.0
other,3,3155.0,3.0,315.0
other,3,1464.0,2.0,135.0
other,2,1200.0,2.0,75.0
other,3,1707.0,3.0,171.0
other,1,565.0,1.0,33.0
other,1,630.0,2.0,70.0
other,2,1000.0,2.0,55.0
other,3,2400.0,4.0,130.0
other,2,1100.0,2.0,70.0
other,1,420.0,1.0,23.5
other,2,1225.0,2.0,71.05
other,4,1350.0,4.0,90.0
other,3,1732.5,3.0,91.855
other,2,3760.0,2.0,280.0
other,3,3071.0,4.0,300.0
other,3,1620.0,3.0,95.0
other,1,560.0,1.0,21.0
other,3,2250.0,3.0,180.0
other,1,1350.0,2.0,45.0
other,2,1209.0,2.0,100.0
other,3,1500.0,3.0,95.0
other,2,1000.0,2.0,60.0
other,4,1200.0,4.0,130.0
other,3,2250.0,3.0,199.0
other,4,3700.0,4.0,314.0
other,3,1405.0,3.0,169.0
other,1,500.0,1.0,16.0
other,3,1600.0,3.0,180.0
other,1,648.0,1.0,34.0
other,3,1720.0,2.0,126.0
other,2,1080.0,2.0,64.0
other,2,1100.0,2.0,61.0
other,1,535.0,1.0,35.0
other,3,1465.0,2.0,88.0
other,2,1145.0,2.0,63.0
other,4,3420.0,3.0,410.0
other,2,1280.0,2.0,75.0
other,2,680.0,3.0,60.0
other,3,1738.0,3.0,110.0
other,3,1500.0,3.0,90.0
other,2,1050.0,2.0,110.0
other,2,1541.0,2.0,181.0
other,2,1275.0,2.0,105.0
other,3,2048.0,3.0,206.0
other,3,2320.0,2.0,160.0
other,3,1237.0,3.0,78.0
other,4,1200.0,2.0,140.0
other,2,1160.0,2.0,75.0
other,2,1155.0,2.0,65.0
other,2,984.0,2.0,125.0
other,2,1148.0,2.0,69.0
other,3,1719.0,3.0,110.0
other,4,3000.0,4.0,264.0
other,2,1320.0,2.0,90.0
other,2,1230.0,2.0,68.0
other,4,4560.0,5.0,430.0
other,5,3000.0,4.0,300.0
other,3,1560.0,2.0,125.0
other,2,1012.0,2.0,59.0
other,2,1245.0,2.0,120.0
other,3,1485.0,2.0,110.0
other,2,1489.0,2.0,101.0
other,4,2800.0,4.0,365.0
other,3,1600.0,2.0,90.0
other,6,3000.0,6.0,300.0
other,3,1903.0,3.0,165.0
other,4,2996.0,4.0,200.0
other,1,551.0,1.0,30.0
other,1,550.0,1.0,16.0
other,3,1780.0,3.0,100.0
other,3,1310.0,3.0,90.0
other,3,1603.0,2.0,125.0
other,3,2180.0,3.0,285.0
other,1,450.0,1.0,30.0
other,4,3000.0,4.0,301.0
other,2,1275.0,2.0,69.0
other,3,1623.0,3.0,155.0
other,1,900.0,1.0,52.3
other,2,1200.0,2.0,110.0
other,3,1400.0,2.0,78.0
other,3,2648.0,3.0,238.0
other,3,1475.0,3.0,80.0
other,3,1721.0,3.0,93.0
other,4,4800.0,4.0,420.0
other,2,1163.0,2.0,68.0
other,1,801.0,1.0,33.645
other,3,1300.0,2.0,80.0
other,2,998.0,2.0,65.0
other,10,3300.0,9.0,450.0
other,2,1040.0,2.0,78.0
other,3,1907.0,2.0,200.0
other,2,1330.0,2.0,80.0
other,3,4446.0,3.0,410.0
other,3,1320.0,2.0,95.0
other,4,2200.0,2.0,150.0
other,3,1092.0,3.0,95.0
other,2,1130.0,2.0,75.0
other,3,1900.0,3.0,190.0
other,4,1200.0,4.0,110.0
other,3,1630.0,3.0,131.0
other,1,1050.0,2.0,41.0
other,3,3210.0,4.0,380.0
other,13,5425.0,13.0,275.0
other,4,1200.0,4.0,135.0
other,4,4041.0,4.0,345.0
other,1,620.0,1.0,25.0
other,2,1210.0,2.0,75.0
other,2,1200.0,1.0,70.0
other,2,1200.0,3.0,70.0
other,2,1130.0,2.0,68.0
other,2,800.0,2.0,55.0
other,2,1244.0,2.0,95.0
other,3,1500.0,4.0,180.0
other,2,1200.0,2.0,75.0
other,1,400.0,2.0,50.0
other,3,2159.0,3.0,120.0
other,1,1200.0,1.0,48.0
other,2,1450.0,2.0,90.0
other,1,10030.0,1.0,150.0
other,3,2300.0,3.0,280.0
other,2,925.0,2.0,55.0
other,3,3900.0,3.0,250.0
other,2,1400.0,2.0,160.0
other,3,1715.0,3.0,95.0
other,2,703.0,2.0,60.0
other,1,600.0,1.0,20.0
other,4,4382.0,4.0,400.0
other,3,1030.0,2.0,77.25
other,3,1254.0,2.0,70.0
other,2,1293.0,2.0,80.0
other,2,1000.0,2.0,66.0
other,3,1864.0,3.0,115.0
other,2,1200.0,2.0,135.0
other,3,1525.0,2.0,91.48
other,2,975.0,2.0,60.0
other,1,1500.0,2.0,85.0
other,2,1100.0,2.0,68.0
other,6,4000.0,6.0,460.0
other,4,2950.0,4.0,250.0
other,3,1464.0,2.0,115.0
other,3,1385.0,3.0,90.0
other,2,1415.0,2.0,120.0
other,3,2400.0,2.0,185.0
other,2,1025.0,2.0,65.0
