location,size,total_sqft,bath,price
Varthur,2,1105.0,2.0,38.0
Channasandra,2,1200.0,2.0,46.13
Jalahalli,3,1530.0,2.0,89.0
Whitefield,2,1105.0,2.0,35.4
Dasarahalli,2,1333.0,2.0,78.56
Hongasandra,2,1065.0,2.0,45.0
Haralur Road,2,1243.0,2.0,46.0
Old Madras Road,3,1530.0,3.0,76.34
Margondanahalli,2,1200.0,2.0,65.0
Whitefield,2,1270.0,2.0,94.0
Bellandur,3,1830.0,3.0,89.0
Chandapura,2,900.0,2.0,35.0
Attibele,4,2400.0,2.0,250.0
Varsova Layout,6,7000.0,6.0,560.0
Bannerghatta Road,3,1450.0,2.0,78.0
J C Nagar,3,1525.0,3.0,65.0
Mahalakshmi Layout,2,1080.0,2.0,67.0
Bagalur Main Road,2,1220.0,2.0,72.0
Begur Road,2,1200.0,2.0,44.4
Bommanahalli,2,1355.0,2.0,73.17
R.T. Nagar,3,2400.0,3.0,348.0
Govindapura,2,1500.0,2.0,60.0
Koramangala,2,1355.0,2.0,95.0
Electronic City,2,1070.0,2.0,57.0
CV Raman Nagar,3,1980.0,4.0,180.0
Bommasandra,2,842.0,2.0,30.0
Bannerghatta Road,1,700.0,1.0,31.2
Doddakammanahalli,3,2500.0,4.0,65.0
"Kanakapura Road, ",3,1884.0,3.0,95.0
Dena Bank Colony,2,1100.0,2.0,75.0
Raja Rajeshwari Nagar,2,1196.0,2.0,40.54
Budigere,3,1820.0,3.0,85.0
Basavanapura,8,1200.0,8.0,145.0
Thanisandra,2,1185.0,2.0,43.5
Varthur,3,2145.0,3.0,170.0
Whitefield,2,1220.0,2.0,89.0
Whitefield,2,1116.0,2.0,51.91
6th Phase JP Nagar,2,1192.0,2.0,75.0
Marathahalli,3,1449.0,3.0,110.0
Ardendale,3,2500.0,3.0,250.0
Electronic City,3,1700.0,3.0,90.0
Hebbal,3,1920.0,3.0,150.0
BTM 4th Stage,2,1350.0,2.0,90.0
Devanahalli Int. Airport,4,4800.0,5.0,350.0
"Sarjapur Road, ",3,1700.0,3.0,74.0
Hoodi,2,1447.0,3.0,76.0
Kanakpura Road,2,1329.0,2.0,107.0
Sarjapur  Road,3,1314.0,2.0,70.44
Hal old airport road,3,1200.0,3.0,110.0
Basavangudi,6,1214.0,3.0,220.0
Hosa Road,3,1513.0,3.0,103.0
Vittasandra,2,1246.0,2.0,67.5
Ganga Nagar,1,705.0,1.0,65.0
Dasarahalli,2,1220.0,2.0,62.0
Yelahanka New Town,3,1800.0,2.0,45.0
Kaval Byrasandra,3,1400.0,3.0,75.0
Kasavanhalli,2,1245.0,2.0,80.0
Anantapuram,3,1495.0,2.0,63.0
Nagavara,3,2000.0,2.0,275.0
Gollarapalya Hosahalli,2,996.0,2.0,36.5
Yelahanka New Town,2,1000.0,2.0,44.0
Chikka Banaswadi,2,1250.0,2.0,75.0
Chandapura,2,975.0,2.0,24.86
Thanisandra,3,1261.0,2.0,80.0
Electronics City Phase 1,2,1080.0,2.0,46.0
Akshayanagara East,2,1230.0,2.0,50.0
Kammasandra,2,982.0,2.0,25.53
Bommasandra,3,1260.0,3.0,49.36
HSR Layout,3,1590.0,2.0,135.0
Horamavu Agara,2,1220.0,2.0,39.0
Electronic City Phase II,3,1320.0,2.0,38.12
Green Glen Layout,3,1750.0,3.0,105.0
Whitefield,3,1436.0,2.0,62.15
TC Palaya,3,1200.0,2.0,66.0
Malleshwaram,2,1500.0,2.0,140.0
Varthur,3,1560.0,3.0,90.0
Whitefield,3,3758.0,3.0,300.0
Belatur,2,1275.0,2.0,59.0
Ramanjaneyanagar,2,1040.0,2.0,36.4
Bellandur,3,2400.0,3.0,115.0
Chamrajpet,6,1500.0,9.0,230.0
Kaggalipura,4,3150.0,5.0,212.0
Karuna Nagar,3,1960.0,3.0,165.0
JP Nagar,4,3200.0,5.0,309.0
Yeshwanthpur,2,1195.0,2.0,100.0
Yelahanka,2,1195.0,2.0,53.105
Hosakerehalli,5,4500.0,5.0,145.0
Ulsoor,3,450.0,3.0,70.0
Sathya Sai Layout,4,4304.0,4.0,699.0
Javarandoddi,1,648.0,1.0,40.0
Sarjapur  Road,3,2100.0,3.0,130.0
Thanisandra main road,4,4209.0,4.0,602.0
Kudlu,2,1027.0,2.0,44.0
Whitefield,4,1575.0,4.0,250.0
Bommasandra,3,1365.0,3.0,52.82
Yelahanka New Town,1,650.0,1.0,18.0
Chandapura,3,1200.0,2.0,52.0
Cooke Town,2,1100.0,2.0,90.0
7th Phase JP Nagar,3,1075.0,2.0,57.0
Banashankari,2,1100.0,2.0,63.0
Akshya Nagar,3,1320.0,2.0,58.0
Kammasandra,3,1500.0,3.0,65.0
Vijaypura,4,1200.0,5.0,150.0
Bapuji Nagar,4,1125.0,3.0,126.0
Vittasandra,2,1246.0,2.0,67.5
Bhoganhalli,3,1718.0,3.0,90.2
Bisuvanahalli,3,1075.0,2.0,32.0
Chennammana Kere,3,1480.0,3.0,75.48
Austin Town,1,500.0,1.0,13.0
3rd Block Banashankari,5,2400.0,4.0,325.0
Kaikondrahalli,4,1200.0,4.0,125.0
Kanakpura Road,2,1041.0,2.0,36.44
Doddanekundi,2,1128.0,2.0,48.4
Hosur Road,3,1685.0,3.0,90.0
Guddadahalli,2,1180.0,2.0,65.0
Ejipura,2,1200.0,2.0,60.0
Mangammanapalya,3,1250.0,3.0,39.5
Kanakpura Road,2,900.0,2.0,41.0
Chelekare,2,1000.0,2.0,45.0
Yelahanka New Town,2,600.0,2.0,80.0
2nd Stage Nagarbhavi,4,600.0,3.0,82.0
Vittasandra,2,1404.0,2.0,70.0
Ramagondanahalli,3,1610.0,2.0,115.0
Varthur,2,1760.0,2.0,85.0
Amam Enclave Layout,2,975.0,2.0,55.0
Kashi Nagar,2,1190.0,2.0,42.0
Kudlu,2,1110.0,2.0,46.0
Rajaji Nagar,3,2415.0,3.0,399.0
Gunjur,2,1235.0,2.0,44.5
Nanjappa Garden,2,1275.0,2.0,55.0
Victoria Layout,2,1115.0,2.0,115.0
Harlur,2,1197.0,2.0,76.0
Begur Road,1,644.0,1.0,32.0
Bellandur,2,1251.0,2.0,47.0
Neeladri Nagar,2,1105.0,2.0,30.0
4th Phase JP Nagar,2,1080.0,2.0,38.0
Kudlu,4,2100.0,3.0,114.0
Kammanahalli,4,1600.0,4.0,200.0
NRI Layout,3,1731.0,3.0,64.11
Hormavu,2,1206.0,2.0,55.0
Choodasandra,3,1560.0,3.0,78.0
7th Phase JP Nagar,1,750.0,1.0,47.0
Billekahalli,2,1035.0,2.0,90.0
Ramamurthy Nagar,7,1200.0,6.0,150.0
Sarjapur  Road,1,702.0,1.0,35.8
Attibele,3,1700.0,3.0,65.0
HRBR Layout,2,1145.0,2.0,68.5
Ramamurthy Nagar,3,1208.0,2.0,43.5
Brookefield,3,1589.0,3.0,74.0
Allalasandra,2,560.0,2.0,22.0
Yelahanka New Town,3,1426.0,2.0,61.5
Green Glen Layout,3,1885.0,3.0,135.0
Old Madras Road,2,935.0,2.0,37.77
Old Madras Road,2,1171.0,2.0,73.0
Singasandra,2,1465.0,2.0,60.0
Budigere,3,1820.0,3.0,95.0
Raja Rajeshwari Nagar,3,1580.0,2.0,66.85
Whitefield,3,1452.0,2.0,46.29
Hennur Road,3,1445.0,2.0,89.56
Gollahalli,2,1170.0,2.0,39.0
Anjappa Layout,2,1070.0,2.0,50.0
Kanakpura Road,3,1100.0,3.0,53.0
Kothanur,2,1140.0,2.0,56.0
Rachenahalli,3,2600.0,3.0,160.0
Shikaripalya,3,1532.0,3.0,59.75
AGS Layout,2,1150.0,2.0,46.0
Jakkur,2,1473.0,2.0,85.0
Kathriguppe,3,1350.0,3.0,80.99
Prithvi Layout,4,4040.0,4.0,500.0
CV Raman Nagar,3,1980.0,4.0,166.0
Hoodi,3,1660.0,3.0,128.0
Kogilu,7,2456.0,7.0,85.0
Chamrajpet,2,650.0,2.0,45.0
Neeladri Nagar,5,4000.0,5.0,425.0
Malleshwaram,3,2475.0,4.0,340.0
Chikkakannalli,3,1495.0,3.0,90.0
R.T. Nagar,2,1080.0,2.0,48.0
Electronic City,3,1521.0,2.0,57.5
Aishwarya Crystal Layout,2,1053.0,2.0,51.0
Binny Pete,3,2406.0,5.0,289.0
Kanakpura Road,4,800.0,5.0,115.0
7th Phase JP Nagar,2,1050.0,2.0,42.0
Thanisandra,3,1430.0,2.0,51.48
Begur,3,2400.0,3.0,12.0
OLd Gurappanapalya,3,1250.0,3.0,39.0
Ramanagara Channapatna,4,1200.0,2.0,75.0
Ulsoor,1,840.0,1.0,150.0
Uttarahalli,2,1000.0,2.0,39.5
Bannerghatta Road,3,1630.0,3.0,68.0
Kammasandra,2,985.0,2.0,40.5
BTM 2nd Stage,2,1200.0,2.0,70.0
Ambalipura,3,1650.0,3.0,100.0
Mico Layout,3,1670.0,3.0,59.0
5th Block Hbr Layout,5,1200.0,5.0,205.0
Sarjapur  Road,4,1240.0,4.0,110.0
Maheswari Nagar,2,1000.0,2.0,60.0
Doddabanahalli,2,830.0,2.0,26.0
Ramagondanahalli,3,1200.0,3.0,56.1
Sadashiva Nagar,5,9600.0,7.0,2736.0
Begur Road,4,2500.0,6.0,122.5
Haralur Road,2,1140.0,2.0,43.0
Nagarbhavi,3,1635.0,3.0,85.0
HSR Layout,2,1120.0,2.0,70.0
Kamakya Layout,6,2750.0,6.0,200.0
Sector 7 HSR Layout,3,1760.0,3.0,185.0
Harlur,3,2137.0,3.0,110.0
Hennur Road,2,973.0,2.0,50.74
Kundalahalli,3,1724.0,3.0,146.0
Banashankari,2,1020.0,2.0,40.79
Hsr layout sector3,4,1200.0,4.0,375.0
Electronic City,1,750.0,1.0,35.0
Kambipura,2,883.0,2.0,49.0
Thyagraj Nagar,2,660.0,2.0,76.0
Ramagondanahalli,4,2787.0,5.0,220.0
Devasthanagalu,3,1470.0,2.0,60.0
Electronics City Phase 1,2,891.0,2.0,24.95
"Sarjapur Road, ",2,1275.0,2.0,76.0
Kothanur,3,1787.0,3.0,120.0
8th Phase JP Nagar,5,1730.0,5.0,75.0
Sarjapur  Road,2,1320.0,2.0,110.0
Yeshwanthpur,3,1692.0,3.0,108.0
Bannerghatta Road,3,1400.0,3.0,69.0
Sarjapur  Road,2,1115.0,2.0,50.0
Whitefield,2,1370.0,2.0,56.0
Thirumenahalli,3,1602.0,3.0,56.0
"Hoodi Circle, ",1,793.0,1.0,40.0
GM Palaya,1,675.0,1.0,35.0
Chikka Tirupathi,4,3250.0,4.0,136.0
Whitefield,2,1050.0,2.0,43.0
Jalahalli East,2,1035.0,2.0,42.5
Sarjapur  Road,3,1200.0,2.0,44.0
Sarjapur  Road,3,1800.0,3.0,128.0
Green Glen Layout,3,1625.0,3.0,70.0
Electronics City Phase 1,2,1032.0,2.0,31.99
Whitefield,3,1496.0,2.0,71.81
Kothnoor Dinne,2,1100.0,2.0,38.0
Kundalahalli,3,1500.0,3.0,50.0
Electronic City Phase II,2,1125.0,2.0,32.63
Chikka Banaswadi,3,1555.0,3.0,73.0
Amruthahalli,2,1025.0,2.0,42.0
Hennur Road,3,1482.0,2.0,83.73
Banagirinagar,3,1630.0,2.0,130.0
Arekere,2,900.0,2.0,44.5
Yelahanka,3,1355.0,2.0,75.0
1st Block Koramangala,4,2360.0,4.0,601.0
Akshaya Nagar,2,1200.0,2.0,45.0
Suraksha Nagar,3,1563.0,3.0,63.0
Medaralli,4,1344.0,4.0,84.0
6th block Koramangala,3,3000.0,3.0,400.0
5th Phase JP Nagar,2,812.0,2.0,42.0
Basaveshwara Nagar,2,1200.0,2.0,70.0
Yelahanka,4,3175.0,4.0,156.0
Marathahalli,2,1360.0,2.0,101.0
Hegde Nagar,3,1835.0,3.0,88.0
Rachenahalli,3,1756.0,3.0,110.0
8th Phase JP Nagar,3,1296.0,2.0,51.83
Haralur Road,2,1300.0,2.0,75.0
Anandapura,2,1141.0,2.0,50.0
Poorna Pragna Layout,3,1270.0,2.0,50.79
Electronic City,2,1210.0,2.0,55.0
Hormavu,2,1310.0,2.0,67.0
Ejipura,5,1356.0,5.0,139.0
Magadi Road,3,1187.0,2.0,55.195
Gubbalala,3,1745.0,3.0,140.0
KR Puram,5,1200.0,5.0,125.0
Raja Rajeshwari Nagar,2,1050.0,2.0,37.0
Banashankari,4,2400.0,4.0,500.0
Electronic City Phase II,2,1140.0,2.0,34.0
Varthur,2,1210.0,2.0,54.0
Kasavanhalli,3,2035.0,3.0,142.0
Sarjapur,1,633.0,1.0,17.09
Amruthahalli,1,485.0,1.0,19.5
Varthur,2,1112.0,2.0,40.0
Ullal Uppanagar,2,1200.0,2.0,82.0
Sarjapur  Road,3,2275.0,4.0,187.0
Doddanakundi Industrial Area 2,3,1419.0,3.0,85.0
Sri Sai Layout,2,1195.0,2.0,42.4
Versova Layout,3,2020.0,3.0,270.0
Kundalahalli,2,1047.0,2.0,91.0
Thanisandra,3,1884.0,4.0,117.0
Malleshpalya,3,1200.0,3.0,149.0
Bannerghatta Road,2,905.0,2.0,58.0
JP Nagar,3,1500.0,2.0,108.0
Chikkajala,1,850.0,1.0,50.0
Bommasandra Industrial Area,2,1125.0,2.0,32.49
Tindlu,2,1165.0,2.0,59.8
Maruthi Sevanagar,2,933.0,2.0,55.0
Hennur Road,3,1305.0,2.0,77.0
Billekahalli,2,1125.0,2.0,65.0
BSM Extension,2,865.0,2.0,33.0
Jigani,3,1245.0,3.0,66.0
Kalyan nagar,2,8840.0,2.0,300.0
Udayagiri,3,1145.0,2.0,60.0
AECS Layout,3,2000.0,3.0,90.0
Hosa Road,1,625.0,1.0,43.68
Kundalahalli,3,1724.0,3.0,128.0
Madiwala,1,400.0,1.0,75.0
Sarjapur  Road,3,1270.0,2.0,54.0
Madiwala,3,1250.0,3.0,39.5
Jakkur,3,1485.0,3.0,72.0
Shankarapuram,2,823.0,2.0,80.0
7th Phase JP Nagar,2,990.0,2.0,50.0
TC Palaya,3,1200.0,2.0,66.0
Kothanur,2,1185.0,2.0,59.0
Kadubeesanahalli,2,1140.0,2.0,78.0
Ambedkar Nagar,3,1950.0,4.0,120.0
Yelahanka,3,1756.0,3.0,125.0
Kumaraswami Layout,4,2600.0,4.0,300.0
Chandapura,1,520.0,1.0,14.04
Doddakannelli,2,1025.0,2.0,48.0
Whitefield,2,1216.0,2.0,72.0
Sarjapur  Road,2,1026.0,2.0,60.8
Sarjapur  Road,4,3335.0,4.0,300.0
Kodichikkanahalli,5,2700.0,4.0,125.0
Begur,3,1411.0,2.0,60.0
Kanakpura Road,3,1320.0,2.0,39.6
Bannerghatta,2,1320.0,2.0,50.0
OMBR Layout,4,615.0,4.0,110.0
Kalena Agrahara,3,1804.0,3.0,155.0
HSR Layout,2,1140.0,2.0,46.0
Banjara Layout,4,1200.0,4.0,105.0
Hebbal,4,2375.0,4.0,189.0
Chamundi Nagar,3,1750.0,3.0,120.0
Wilson Garden,9,960.0,5.0,130.0
TC Palaya,2,1152.0,2.0,55.0
Thanisandra,2,965.0,2.0,54.0
Lingadheeranahalli,3,1684.0,3.0,120.0
Hennur Road,3,1672.0,3.0,86.0
Panathur,2,1075.0,2.0,60.0
Sarjapur,3,1500.0,5.0,95.0
HOSUR MAIN ROAD,3,1464.0,3.0,56.0
Hebbal,2,1420.0,2.0,99.26
Nagashetty Halli,2,750.0,2.0,40.0
Yeshwanthpur,2,1169.0,2.0,64.08
Devanahalli,3,1290.0,2.0,62.0
Kengeri,2,1160.0,2.0,40.6
Shampura,7,2800.0,5.0,95.0
Mysore Road,3,1500.0,3.0,70.0
Domlur,3,1850.0,3.0,180.0
Venkatapura,3,1300.0,3.0,46.0
Electronic City Phase II,3,1310.0,2.0,37.84
RMV,3,2750.0,5.0,550.0
Bhoopsandra,3,2150.0,3.0,170.0
5th Block Hbr Layout,6,5100.0,5.0,300.0
Kanakpura Road,3,1300.0,2.0,69.0
Kadugodi,3,1875.0,2.0,110.0
Hulimavu,3,1260.0,2.0,82.0
Kengeri,5,2500.0,4.0,100.0
Begur Road,2,1241.0,2.0,64.0
Sarjapur  Road,2,1025.0,2.0,45.5
Postal Colony,2,1500.0,1.0,218.0
Electronic City,2,1070.0,2.0,60.0
Begur,2,815.0,2.0,40.0
Kanakpura Road,3,2000.0,3.0,105.0
Malleshwaram,2,1400.0,2.0,190.0
Varthur,4,1740.0,4.0,175.0
ITPL,4,5667.5,5.0,300.0
Sarjapur  Road,2,1216.0,2.0,70.0
pavitra paradise,3,2200.0,2.0,190.0
Hegde Nagar,4,3500.0,5.0,450.0
Shampura,6,970.0,6.0,105.0
Vidyaranyapura,7,3150.0,7.0,375.0
Kanakpura Road,2,1200.0,2.0,62.0
Marathahalli,2,1026.0,2.0,50.18
Hulimavu,1,450.0,1.0,20.0
KR Puram,2,1205.0,2.0,45.79
Jakkur Plantation,2,1368.0,2.0,87.0
Anekal,1,420.0,1.0,12.5
Doddakallasandra,2,1270.0,2.0,42.0
Anekal,2,614.0,1.0,28.0
Margondanahalli,2,1050.0,2.0,58.0
Yelahanka,2,1408.0,2.0,58.0
Subramanyapura,3,1223.0,2.0,42.81
Reliaable Tranquil Layout,3,1507.0,3.0,80.0
kadubisnahalli,2,1160.0,2.0,57.0
Kithaganur,3,1200.0,3.0,70.0
Poorna Pragna Layout,2,960.0,2.0,50.0
NGR Layout,2,1021.0,2.0,46.0
Hegde Nagar,3,2162.03,4.0,129.0
Channasandra,2,1065.0,2.0,36.0
Attibele,1,400.0,1.0,10.25
Bannerghatta Road,3,1465.0,2.0,75.0
Kanakpura Road,2,900.0,2.0,41.0
Marathahalli,3,1800.0,3.0,95.0
Amblipura,2,1175.0,2.0,83.0
Lavelle Road,3,6729.0,4.0,900.0
Vijayanagar,4,1500.0,4.0,360.0
Sanjay nagar,2,1050.0,2.0,59.0
Electronic City Phase II,3,1400.0,2.0,40.43
Indira Nagar,3,1650.0,3.0,150.0
KR Puram,3,1827.0,3.0,97.0
Thanisandra,3,1930.0,4.0,122.0
Mysore Road,2,883.0,2.0,37.0
Kengeri,1,550.0,1.0,16.75
Electronic City,3,1400.0,2.0,40.44
RMV 2nd Stage,4,1350.0,4.0,310.0
Kanakapura,3,1290.0,2.0,38.69
Raja Rajeshwari Nagar,3,1021.0,3.0,59.0
Whitefield,2,1158.0,2.0,55.0
Varanasi,5,1200.0,4.0,99.0
Nagarbhavi,3,1400.0,2.0,135.0
Doddaballapur,4,2400.0,3.0,200.0
Munnekollal,3,1200.0,2.0,57.9
JP Nagar,3,1520.0,3.0,125.0
Thanisandra,1,777.0,1.0,38.46
EPIP Zone,3,2710.0,3.0,177.0
Kenchenahalli,2,1150.0,2.0,57.0
Yelahanka,2,1101.0,2.0,37.0
Mahalakshmi Layout,3,1200.0,2.0,110.0
Hebbal,2,1252.0,2.0,92.0
Marathahalli,3,1650.0,3.0,85.0
Marathahalli,2,1270.0,2.0,80.0
Tumkur Road,2,992.0,2.0,70.0
BEML Layout,3,2000.0,3.0,85.0
Geddalahalli,2,893.0,2.0,34.5
Bisuvanahalli,3,1075.0,2.0,41.49
Kumaraswami Layout,7,3200.0,7.0,150.0
Electronic City,2,1190.0,2.0,42.0
Ashwathnagar,3,800.0,2.0,60.0
Sarjapur  Road,3,1814.0,3.0,63.0
Rahmath Nagar,3,1400.0,3.0,98.0
Bommasandra,5,1400.0,6.0,252.0
Murugeshpalya,3,1344.0,2.0,56.0
Whitefield,4,5400.0,5.0,475.0
Kanakpura Road,3,1843.0,3.0,95.0
Chikkadunnasandra,2,1138.0,2.0,32.0
Nagappa Reddy Layout,3,1495.0,2.0,70.0
Electronic City,2,880.0,2.0,19.0
Whitefield,3,1396.0,3.0,74.0
Garudachar Palya,3,1610.0,2.0,119.0
Tindlu,2,1050.0,2.0,55.0
Kumbena Agrahara,3,1410.0,2.0,43.71
Ramamurthy Nagar,2,1050.0,2.0,37.8
Kumaraswami Layout,3,1310.0,2.0,85.0
Yelahanka,2,1104.0,2.0,58.0
Hennur Road,2,1165.0,2.0,67.0
Kudlu,2,1027.0,2.0,44.0
Hormavu,2,1310.0,2.0,60.0
Chikkanahalli,2,1052.0,2.0,52.0
Singasandra,3,1464.0,3.0,56.0
1st Block Koramangala,2,1000.0,2.0,45.0
Jayanagar,3,2240.0,3.0,300.0
Electronic City,2,1150.0,2.0,38.08
Thanisandra,3,2019.0,3.0,70.67
Varthur,2,986.0,2.0,31.0
Banashankari Stage III,1,1350.0,1.0,145.0
9th Phase JP Nagar,8,800.0,8.0,140.0
Akshaya Nagar,3,1893.0,4.0,95.0
Gollarapalya Hosahalli,3,1318.0,3.0,56.0
Yelahanka,3,1325.0,2.0,58.0
Kereguddadahalli,2,800.0,2.0,33.0
Canara Bank Colony,3,1300.0,3.0,42.25
Dodda Banaswadi,3,1300.0,2.0,60.0
Jalahalli East,2,1010.0,2.0,52.0
Banashankari,2,1260.0,2.0,75.0
Ulsoor,4,2500.0,4.0,170.0
Halanayakanahalli,3,1520.0,3.0,165.0
Bellandur,3,1665.0,3.0,85.0
Subramanyapura,3,1800.0,3.0,80.0
Harlur,2,1197.0,2.0,75.0
Manayata Tech Park,2,1050.0,2.0,45.0
Manjunath Nagar,5,910.0,4.0,194.0
Thanisandra,3,1241.0,2.0,68.0
Maithri Layout,3,1567.0,2.0,62.0
Kasavanhalli,3,1747.0,3.0,110.0
Ramagondanahalli,3,1475.0,2.0,55.0
Park View Layout,4,600.0,4.0,70.0
Xavier Layout,3,1524.0,4.0,400.0
Hennur Road,2,980.0,2.0,51.0
Dasanapura,2,966.0,2.0,58.0
Ferrar Nagar,4,2360.0,3.0,185.0
Sarjapur  Road,2,1112.0,2.0,62.0
Electronic City,2,550.0,1.0,16.0
Surabhi Layout,3,1760.0,3.0,90.0
Hennur,3,1830.0,2.0,113.0
Yelahanka,2,1175.0,2.0,67.77
Whitefield,2,1175.0,2.0,41.0
Horamavu Banaswadi,2,1025.0,2.0,45.0
Hennur Road,2,1232.0,2.0,80.0
5th Phase JP Nagar,2,1010.0,2.0,57.0
Sarjapur  Road,2,1273.0,2.0,60.0
Battarahalli,2,1590.0,2.0,102.0
Air View Colony,2,1100.0,2.0,58.5
Electronic City Phase II,3,1252.0,2.0,65.0
1st Phase JP Nagar,4,2615.0,5.0,222.0
Arishinakunte,5,1200.0,6.0,140.0
Yelahanka,2,1322.0,2.0,77.9
7th Phase JP Nagar,1,1000.0,1.0,60.0
Harlur,3,1755.0,3.0,117.0
Electronic City Phase II,2,1135.0,2.0,46.0
Rajaji Nagar,8,1200.0,10.0,180.0
Electronic City,4,1200.0,4.0,125.0
Nagavarapalya,2,1260.0,2.0,85.5
Hoodi,5,3250.0,5.0,395.0
Ambedkar Nagar,4,3500.0,4.0,550.0
Manjunath Nagar,5,1200.0,6.0,110.0
Kanakpura Road,3,1100.0,2.0,53.0
Electronic City Phase II,3,1305.0,3.0,65.0
Ayappa Nagar,2,1236.0,2.0,50.0
Uttarahalli,2,1125.0,1.0,45.0
KR Puram,2,1075.0,2.0,32.25
BEML Layout,3,2000.0,3.0,85.0
Kadugondanahalli,8,772.0,5.0,60.0
Thanisandra,6,2999.97,6.0,110.0
Kadugodi,2,1150.0,2.0,42.0
9th Block Jayanagar,4,1440.0,4.0,240.0
Hennur Road,2,1085.0,2.0,43.4
Hebbal Kempapura,3,1785.0,3.0,165.0
Malleshwaram,3,2475.0,4.0,300.0
Thanisandra,3,1930.0,4.0,120.0
4th Phase JP Nagar,2,600.0,4.0,70.0
Kadugondanahalli,2,800.0,1.0,45.0
Kumaraswami Layout,4,2450.0,3.0,110.0
akshaya nagar t c palya,4,1200.0,4.0,120.0
Bannerghatta Road,3,1920.0,3.0,122.0
Kothannur,2,1085.0,2.0,34.2
Thanisandra,1,760.0,1.0,50.4
Sahakara Nagar,2,1201.0,2.0,80.0
Electronic City,3,1615.0,3.0,97.0
HSR Layout,2,1289.0,2.0,70.0
Budigere,3,1991.0,4.0,100.0
Kasavanhalli,2,1377.0,2.0,80.0
Cunningham Road,3,2880.0,3.0,560.0
Laxmi Sagar Layout,3,1892.0,3.0,200.0
Shivaji Nagar,3,2176.0,3.0,348.0
Thanisandra,1,663.0,1.0,32.82
Electronic City,2,1165.0,2.0,33.65
Talaghattapura,3,3554.0,4.0,340.0
Thanisandra,2,1260.0,2.0,45.5
Volagerekallahalli,2,1095.0,2.0,39.0
KR Garden,2,1050.0,2.0,65.0
Seegehalli,2,1176.0,2.0,50.0
Thanisandra,3,1801.0,3.0,115.0
Whitefield,2,1315.0,2.0,55.0
Parappana Agrahara,2,1194.0,2.0,46.0
NRI Layout,2,2400.0,2.0,125.0
Uttarahalli,3,1308.0,2.0,53.0
Sarjapur  Road,4,4250.0,4.0,610.0
Thanisandra,3,1806.0,6.0,116.0
Thanisandra,4,3671.0,4.0,220.0
Hoodi,3,2144.0,3.0,140.0
Hoskote,2,1065.0,2.0,33.75
Balagere,2,1205.0,2.0,67.0
Uttarahalli,2,1160.0,2.0,40.58
Kanaka Nagar,4,750.0,4.0,90.0
Parappana Agrahara,2,1194.0,2.0,47.0
mvj engineering college,3,1200.0,3.0,56.53
2nd Phase Judicial Layout,3,1681.0,3.0,69.0
Bommasandra Industrial Area,2,1130.0,2.0,32.64
Iblur Village,4,3633.0,5.0,335.0
Kanakpura Road,3,1843.0,3.0,90.0
Bommasandra Industrial Area,2,1065.0,2.0,30.75
Thubarahalli,3,1885.0,3.0,85.52
R.T. Nagar,2,1500.0,2.0,45.0
Panathur,2,1210.0,2.0,69.0
TC Palaya,2,1126.0,2.0,39.4
Rayasandra,3,1357.0,2.0,59.0
Whitefield,3,1451.0,2.0,46.4
Kodigehaali,4,1600.0,3.0,185.0
Hennur Road,2,950.0,2.0,55.0
Bellandur,2,960.0,2.0,48.0
2nd Block Bel Layout,3,1625.0,3.0,92.0
Kaggalipura,3,2200.0,4.0,150.0
Ambalipura,3,1607.0,2.0,112.0
Kanakpura Road,2,900.0,2.0,46.29
Shree Ananth Nagar Layout,2,1080.0,2.0,38.0
Cooke Town,3,2300.0,3.0,250.0
Hosa Road,4,1708.0,3.0,64.05
Yeshwanthpur,6,2500.0,5.0,185.0
Bellandur,3,1690.0,2.0,116.0
RR Layout,5,2100.0,3.0,145.0
4th Block Koramangala,2,1269.0,2.0,97.0
Haralur Road,2,1243.0,2.0,46.0
Haralur Road,3,1890.0,3.0,84.0
Electronic City Phase II,2,1165.0,2.0,33.64
BTM Layout,2,1196.0,2.0,56.81
Parappana Agrahara,2,1194.0,2.0,47.0
Old Madras Road,3,1630.0,3.0,110.0
Whitefield,2,1063.0,2.0,42.52
Shikaripalya,2,1025.0,2.0,39.98
Chikkabanavar,2,1067.0,2.0,38.0
Kanakpura Road,2,1299.0,2.0,89.63
Panathur,2,1343.0,2.0,76.0
Electronics City Phase 1,3,1330.0,2.0,44.0
Mallasandra,3,1524.0,2.0,72.0
Lingadheeranahalli,4,2236.0,4.0,153.0
Domlur,3,2955.0,3.0,235.0
Raja Rajashweri Nagar,3,1410.0,2.0,45.12
Kothanur,3,1581.0,3.0,76.0
Balagere,2,1205.0,2.0,79.0
Thyagaraja Nagar,3,1270.0,2.0,95.25
VHBCS Layout,3,1353.0,2.0,110.0
Jinkethimmanahalli,2,1200.0,2.0,68.0
basaveshwarnagar,3,1250.0,2.0,70.0
Gopalapura,3,1950.2,3.0,261.0
Sarjapur  Road,3,1157.0,2.0,69.0
Kanakapura,1,825.0,1.0,35.475
Sarjapur  Road,2,1000.0,2.0,40.0
Yelahanka,1,602.0,1.0,33.0
Malleshwaram,5,3000.0,4.0,900.0
Hoodi,2,1108.0,2.0,66.46
Thyagaraja Nagar,2,1040.0,2.0,68.0
Sarjapur,2,1451.0,2.0,87.0
Raja Rajeshwari Nagar,2,1196.0,2.0,40.54
